Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2433875273,"May 7, 2019, 1:04:33 PM",Morning Run,Run,"",2406,8.12,104,false,,activities/2586852456.gpx.gz,0.0,,,2406.0,8127.2998046875,6.199999809265137,,84.47666931152344,,6.099999904632568,36.900001525878906,8.399999618530273,0.07628609985113144,,,,,177.0,,,,0.0,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875289,"May 27, 2019, 8:36:13 PM",Afternoon Run,Run,"",3372,11.31,,false,,activities/2586852642.gpx.gz,0.0,,,3372.0,11313.099609375,5.199999809265137,,72.086669921875,,24.600000381469727,49.599998474121094,6.400000095367432,-0.006187517195940018,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875291,"May 30, 2019, 8:33:21 PM",Afternoon Run,Run,"",1277,4.84,,false,,activities/2586852680.gpx.gz,0.0,,,1277.0,4841.60009765625,5.099999904632568,,38.483333587646484,,24.600000381469727,51.099998474121094,6.400000095367432,-0.004130865912884474,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875299,"May 29, 2019, 7:39:40 PM",Afternoon Run,Run,"",2110,7.08,,false,,activities/2586852665.gpx.gz,0.0,,,2110.0,7083.2998046875,4.900000095367432,,55.63999938964844,,25.299999237060547,47.29999923706055,6.900000095367432,0.022588342428207397,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875315,"May 28, 2019, 3:28:27 PM",Lunch Run,Run,"",2294,8.08,,false,,activities/2586852654.gpx.gz,0.0,,,2294.0,8085.60009765625,4.400000095367432,,62.37666702270508,,24.899999618530273,47.29999923706055,6.5,-0.03710299730300903,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875319,"Jun 1, 2019, 4:06:42 PM",Lunch Run,Run,"",2378,8.06,,false,,activities/2586852684.gpx.gz,0.0,,,2378.0,8062.7001953125,4.5,,57.088096618652344,,24.600000381469727,51.099998474121094,6.300000190734863,0.012402793392539024,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875330,"Jun 5, 2019, 10:16:30 AM",Morning Run,Run,"",1641,4.83,,false,,activities/2586852722.gpx.gz,0.0,,,1614.0,4835.10009765625,9.399999618530273,,30.31333351135254,,8.899999618530273,25.0,4.400000095367432,-0.010341047309339046,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875443,"Jun 6, 2019, 10:35:18 AM",Morning Run,Run,"",2482,8.02,,false,,activities/2586852731.gpx.gz,0.0,,,2467.0,8028.2998046875,6.800000190734863,,60.17333221435547,,9.699999809265137,26.799999237060547,8.699999809265137,0.15694481134414673,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875444,"Jun 4, 2019, 10:05:06 AM",Morning Run,Run,Flat Hudson River jog,3104,9.67,,false,,activities/2586852708.gpx.gz,0.0,,,3104.0,9675.5,4.900000095367432,,11.796667098999023,,-2.700000047683716,4.300000190734863,7.900000095367432,0.0010335383703932166,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433875452,"Jun 3, 2019, 4:00:52 PM",Lunch Run,Run,"",1490,4.85,36,false,,activities/2586852696.gpx.gz,0.0,,,1490.0,4857.0,5.400000095367432,,36.2599983215332,,5.5,35.400001525878906,8.899999618530273,-0.35412806272506714,,,,,164.0,,,,0.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
